지역명,규모구분,연도,월,분양가격(제곱미터)
대전,전용면적 102제곱미터초과,2017,07,4328
울산,모든면적,2017,07,3582
울산,전용면적 60제곱미터이하,2017,07,2904
울산,전용면적 60제곱미터초과 85제곱미터이하,2017,07,3594
울산,전용면적 85제곱미터초과 102제곱미터이하,2017,07,
울산,전용면적 102제곱미터초과,2017,07,3137
세종,모든면적,2017,07,2733
세종,전용면적 60제곱미터이하,2017,07,2779
세종,전용면적 60제곱미터초과 85제곱미터이하,2017,07,2703
세종,전용면적 85제곱미터초과 102제곱미터이하,2017,07,2787
세종,전용면적 102제곱미터초과,2017,07,2713
강원,모든면적,2017,07,2146
강원,전용면적 60제곱미터이하,2017,07,2167
강원,전용면적 60제곱미터초과 85제곱미터이하,2017,07,2141
강원,전용면적 85제곱미터초과 102제곱미터이하,2017,07,2221
강원,전용면적 102제곱미터초과,2017,07,2401
충북,모든면적,2017,07,2043
충북,전용면적 60제곱미터이하,2017,07,2162
충북,전용면적 60제곱미터초과 85제곱미터이하,2017,07,2041
충북,전용면적 85제곱미터초과 102제곱미터이하,2017,07,2563
충북,전용면적 102제곱미터초과,2017,07,2500
충남,모든면적,2017,07,2275
충남,전용면적 60제곱미터이하,2017,07,2355
충남,전용면적 60제곱미터초과 85제곱미터이하,2017,07,2267
충남,전용면적 85제곱미터초과 102제곱미터이하,2017,07,2963
충남,전용면적 102제곱미터초과,2017,07,2560
전북,모든면적,2017,07,2195
전북,전용면적 60제곱미터이하,2017,07,2374
전북,전용면적 60제곱미터초과 85제곱미터이하,2017,07,2194
전북,전용면적 85제곱미터초과 102제곱미터이하,2017,07,2456
전북,전용면적 102제곱미터초과,2017,07,2281
전남,모든면적,2017,07,2147
전남,전용면적 60제곱미터이하,2017,07,2151
전남,전용면적 60제곱미터초과 85제곱미터이하,2017,07,2153
전남,전용면적 85제곱미터초과 102제곱미터이하,2017,07,2291
전남,전용면적 102제곱미터초과,2017,07,2197
경북,모든면적,2017,07,2382
경북,전용면적 60제곱미터이하,2017,07,2390
경북,전용면적 60제곱미터초과 85제곱미터이하,2017,07,2376
경북,전용면적 85제곱미터초과 102제곱미터이하,2017,07,2690
경북,전용면적 102제곱미터초과,2017,07,2674
경남,모든면적,2017,07,2465
경남,전용면적 60제곱미터이하,2017,07,2562
경남,전용면적 60제곱미터초과 85제곱미터이하,2017,07,2450
경남,전용면적 85제곱미터초과 102제곱미터이하,2017,07,3042
경남,전용면적 102제곱미터초과,2017,07,2826
제주,모든면적,2017,07,3335
제주,전용면적 60제곱미터이하,2017,07,5152
제주,전용면적 60제곱미터초과 85제곱미터이하,2017,07,3270
제주,전용면적 85제곱미터초과 102제곱미터이하,2017,07,4809
제주,전용면적 102제곱미터초과,2017,07,4800
서울,모든면적,2017,08,6172
서울,전용면적 60제곱미터이하,2017,08,6371
서울,전용면적 60제곱미터초과 85제곱미터이하,2017,08,5948
서울,전용면적 85제곱미터초과 102제곱미터이하,2017,08,7067
서울,전용면적 102제곱미터초과,2017,08,6254
인천,모든면적,2017,08,3273
인천,전용면적 60제곱미터이하,2017,08,3209
인천,전용면적 60제곱미터초과 85제곱미터이하,2017,08,3276
인천,전용면적 85제곱미터초과 102제곱미터이하,2017,08,3427
인천,전용면적 102제곱미터초과,2017,08,4986
경기,모든면적,2017,08,3641
경기,전용면적 60제곱미터이하,2017,08,3858
경기,전용면적 60제곱미터초과 85제곱미터이하,2017,08,3623
경기,전용면적 85제곱미터초과 102제곱미터이하,2017,08,3694
경기,전용면적 102제곱미터초과,2017,08,4037
부산,모든면적,2017,08,3589
부산,전용면적 60제곱미터이하,2017,08,3457
부산,전용면적 60제곱미터초과 85제곱미터이하,2017,08,3639
부산,전용면적 85제곱미터초과 102제곱미터이하,2017,08,3455
부산,전용면적 102제곱미터초과,2017,08,3642
대구,모든면적,2017,08,3994
대구,전용면적 60제곱미터이하,2017,08,3262
대구,전용면적 60제곱미터초과 85제곱미터이하,2017,08,3993
대구,전용면적 85제곱미터초과 102제곱미터이하,2017,08,
대구,전용면적 102제곱미터초과,2017,08,4712
광주,모든면적,2017,08,2903
광주,전용면적 60제곱미터이하,2017,08,
광주,전용면적 60제곱미터초과 85제곱미터이하,2017,08,2890
광주,전용면적 85제곱미터초과 102제곱미터이하,2017,08,2880
광주,전용면적 102제곱미터초과,2017,08,3358
대전,모든면적,2017,08,2738
대전,전용면적 60제곱미터이하,2017,08,2849
대전,전용면적 60제곱미터초과 85제곱미터이하,2017,08,2699
대전,전용면적 85제곱미터초과 102제곱미터이하,2017,08,2834
대전,전용면적 102제곱미터초과,2017,08,4328
울산,모든면적,2017,08,3582
울산,전용면적 60제곱미터이하,2017,08,2904
울산,전용면적 60제곱미터초과 85제곱미터이하,2017,08,3594
울산,전용면적 85제곱미터초과 102제곱미터이하,2017,08,
울산,전용면적 102제곱미터초과,2017,08,3137
세종,모든면적,2017,08,2734
세종,전용면적 60제곱미터이하,2017,08,2779
세종,전용면적 60제곱미터초과 85제곱미터이하,2017,08,2703
세종,전용면적 85제곱미터초과 102제곱미터이하,2017,08,2787
세종,전용면적 102제곱미터초과,2017,08,2719
강원,모든면적,2017,08,2268
강원,전용면적 60제곱미터이하,2017,08,2242
강원,전용면적 60제곱미터초과 85제곱미터이하,2017,08,2269
강원,전용면적 85제곱미터초과 102제곱미터이하,2017,08,2221
강원,전용면적 102제곱미터초과,2017,08,2401
충북,모든면적,2017,08,2050
충북,전용면적 60제곱미터이하,2017,08,2162
충북,전용면적 60제곱미터초과 85제곱미터이하,2017,08,2048
충북,전용면적 85제곱미터초과 102제곱미터이하,2017,08,2563
충북,전용면적 102제곱미터초과,2017,08,2500
충남,모든면적,2017,08,2257
충남,전용면적 60제곱미터이하,2017,08,2328
충남,전용면적 60제곱미터초과 85제곱미터이하,2017,08,2269
충남,전용면적 85제곱미터초과 102제곱미터이하,2017,08,2963
충남,전용면적 102제곱미터초과,2017,08,2623
전북,모든면적,2017,08,2209
전북,전용면적 60제곱미터이하,2017,08,2352
전북,전용면적 60제곱미터초과 85제곱미터이하,2017,08,2211
전북,전용면적 85제곱미터초과 102제곱미터이하,2017,08,2456
전북,전용면적 102제곱미터초과,2017,08,2281
전남,모든면적,2017,08,2214
전남,전용면적 60제곱미터이하,2017,08,2151
전남,전용면적 60제곱미터초과 85제곱미터이하,2017,08,2221
전남,전용면적 85제곱미터초과 102제곱미터이하,2017,08,2291
전남,전용면적 102제곱미터초과,2017,08,2197
경북,모든면적,2017,08,2441
경북,전용면적 60제곱미터이하,2017,08,2506
경북,전용면적 60제곱미터초과 85제곱미터이하,2017,08,2426
경북,전용면적 85제곱미터초과 102제곱미터이하,2017,08,2867
경북,전용면적 102제곱미터초과,2017,08,2624
경남,모든면적,2017,08,2515
경남,전용면적 60제곱미터이하,2017,08,2623
경남,전용면적 60제곱미터초과 85제곱미터이하,2017,08,2499
경남,전용면적 85제곱미터초과 102제곱미터이하,2017,08,3042
경남,전용면적 102제곱미터초과,2017,08,2868
제주,모든면적,2017,08,3335
제주,전용면적 60제곱미터이하,2017,08,5152
제주,전용면적 60제곱미터초과 85제곱미터이하,2017,08,3270
제주,전용면적 85제곱미터초과 102제곱미터이하,2017,08,4809
제주,전용면적 102제곱미터초과,2017,08,4800
서울,모든면적,2017,09,6507
서울,전용면적 60제곱미터이하,2017,09,6767
서울,전용면적 60제곱미터초과 85제곱미터이하,2017,09,5938
서울,전용면적 85제곱미터초과 102제곱미터이하,2017,09,7887
서울,전용면적 102제곱미터초과,2017,09,6689
인천,모든면적,2017,09,3302
인천,전용면적 60제곱미터이하,2017,09,3330
인천,전용면적 60제곱미터초과 85제곱미터이하,2017,09,3307
인천,전용면적 85제곱미터초과 102제곱미터이하,2017,09,3478
인천,전용면적 102제곱미터초과,2017,09,4986
경기,모든면적,2017,09,3628
경기,전용면적 60제곱미터이하,2017,09,3902
경기,전용면적 60제곱미터초과 85제곱미터이하,2017,09,3601
경기,전용면적 85제곱미터초과 102제곱미터이하,2017,09,3696
경기,전용면적 102제곱미터초과,2017,09,4045
부산,모든면적,2017,09,3594
부산,전용면적 60제곱미터이하,2017,09,3467
부산,전용면적 60제곱미터초과 85제곱미터이하,2017,09,3558
부산,전용면적 85제곱미터초과 102제곱미터이하,2017,09,3442
부산,전용면적 102제곱미터초과,2017,09,3636
대구,모든면적,2017,09,3839
대구,전용면적 60제곱미터이하,2017,09,3454
대구,전용면적 60제곱미터초과 85제곱미터이하,2017,09,3824
대구,전용면적 85제곱미터초과 102제곱미터이하,2017,09,
대구,전용면적 102제곱미터초과,2017,09,4073
광주,모든면적,2017,09,2945
광주,전용면적 60제곱미터이하,2017,09,
광주,전용면적 60제곱미터초과 85제곱미터이하,2017,09,2935
광주,전용면적 85제곱미터초과 102제곱미터이하,2017,09,2880
광주,전용면적 102제곱미터초과,2017,09,3037
대전,모든면적,2017,09,2894
대전,전용면적 60제곱미터이하,2017,09,3019
대전,전용면적 60제곱미터초과 85제곱미터이하,2017,09,2857
대전,전용면적 85제곱미터초과 102제곱미터이하,2017,09,2834
대전,전용면적 102제곱미터초과,2017,09,4328
울산,모든면적,2017,09,3582
울산,전용면적 60제곱미터이하,2017,09,2904
울산,전용면적 60제곱미터초과 85제곱미터이하,2017,09,3594
울산,전용면적 85제곱미터초과 102제곱미터이하,2017,09,
울산,전용면적 102제곱미터초과,2017,09,3137
세종,모든면적,2017,09,2758
세종,전용면적 60제곱미터이하,2017,09,2803
세종,전용면적 60제곱미터초과 85제곱미터이하,2017,09,2684
세종,전용면적 85제곱미터초과 102제곱미터이하,2017,09,2796
세종,전용면적 102제곱미터초과,2017,09,2799
강원,모든면적,2017,09,2235
강원,전용면적 60제곱미터이하,2017,09,2237
강원,전용면적 60제곱미터초과 85제곱미터이하,2017,09,2225
강원,전용면적 85제곱미터초과 102제곱미터이하,2017,09,2221
강원,전용면적 102제곱미터초과,2017,09,2319
충북,모든면적,2017,09,2054
충북,전용면적 60제곱미터이하,2017,09,2162
충북,전용면적 60제곱미터초과 85제곱미터이하,2017,09,2053
충북,전용면적 85제곱미터초과 102제곱미터이하,2017,09,2563
충북,전용면적 102제곱미터초과,2017,09,2500
충남,모든면적,2017,09,2257
충남,전용면적 60제곱미터이하,2017,09,2328
충남,전용면적 60제곱미터초과 85제곱미터이하,2017,09,2269
충남,전용면적 85제곱미터초과 102제곱미터이하,2017,09,2963
충남,전용면적 102제곱미터초과,2017,09,2623
전북,모든면적,2017,09,2219
전북,전용면적 60제곱미터이하,2017,09,2294
전북,전용면적 60제곱미터초과 85제곱미터이하,2017,09,2219
전북,전용면적 85제곱미터초과 102제곱미터이하,2017,09,
전북,전용면적 102제곱미터초과,2017,09,2138
전남,모든면적,2017,09,2214
전남,전용면적 60제곱미터이하,2017,09,2151
전남,전용면적 60제곱미터초과 85제곱미터이하,2017,09,2221
전남,전용면적 85제곱미터초과 102제곱미터이하,2017,09,2291
전남,전용면적 102제곱미터초과,2017,09,2197
경북,모든면적,2017,09,2429
경북,전용면적 60제곱미터이하,2017,09,2488
경북,전용면적 60제곱미터초과 85제곱미터이하,2017,09,2413
경북,전용면적 85제곱미터초과 102제곱미터이하,2017,09,2867
경북,전용면적 102제곱미터초과,2017,09,2969
경남,모든면적,2017,09,2510
경남,전용면적 60제곱미터이하,2017,09,2623
경남,전용면적 60제곱미터초과 85제곱미터이하,2017,09,2494
경남,전용면적 85제곱미터초과 102제곱미터이하,2017,09,3983
경남,전용면적 102제곱미터초과,2017,09,3148
제주,모든면적,2017,09,3222
제주,전용면적 60제곱미터이하,2017,09,5380
제주,전용면적 60제곱미터초과 85제곱미터이하,2017,09,3150
제주,전용면적 85제곱미터초과 102제곱미터이하,2017,09,
제주,전용면적 102제곱미터초과,2017,09,
서울,모든면적,2017,10,6578
서울,전용면적 60제곱미터이하,2017,10,6815
서울,전용면적 60제곱미터초과 85제곱미터이하,2017,10,5934
서울,전용면적 85제곱미터초과 102제곱미터이하,2017,10,7274
서울,전용면적 102제곱미터초과,2017,10,6559
인천,모든면적,2017,10,3300
인천,전용면적 60제곱미터이하,2017,10,3330
인천,전용면적 60제곱미터초과 85제곱미터이하,2017,10,3306
인천,전용면적 85제곱미터초과 102제곱미터이하,2017,10,3445
인천,전용면적 102제곱미터초과,2017,10,4835
경기,모든면적,2017,10,3625
경기,전용면적 60제곱미터이하,2017,10,3829
경기,전용면적 60제곱미터초과 85제곱미터이하,2017,10,3574
경기,전용면적 85제곱미터초과 102제곱미터이하,2017,10,3769
경기,전용면적 102제곱미터초과,2017,10,4009
